,sentence_id,token_id,class,before,after
2379390,184874,17,VERBATIM,א,א
2379391,184874,18,VERBATIM,י,י
2379392,184874,19,VERBATIM,ב,ב
2379393,184874,20,VERBATIM,ה,ה
2379394,184874,21,VERBATIM,-,-
2379395,184874,22,VERBATIM,ח,ח
2379396,184874,23,VERBATIM,י,י
2379397,184874,24,VERBATIM,פ,פ
2379398,184874,25,VERBATIM,ו,ו
2379399,184874,26,VERBATIM,ש,ש
2379400,184874,27,VERBATIM,ל,ל
2379401,184874,28,VERBATIM,פ,פ
2379402,184874,29,VERBATIM,י,י
2379403,184874,30,VERBATIM,ש,ש
2379404,184874,31,VERBATIM,ם,ם
2379406,184874,33,VERBATIM,א,א
2379407,184874,34,VERBATIM,י,י
2379408,184874,35,VERBATIM,ר,ר
2379409,184874,36,VERBATIM,ו,ו
2379410,184874,37,VERBATIM,ע,ע
2379411,184874,38,VERBATIM,א,א
2379412,184874,39,VERBATIM,ו,ו
2379413,184874,40,VERBATIM,מ,מ
2379414,184874,41,VERBATIM,ק,ק
2379415,184874,42,VERBATIM,ו,ו
2379416,184874,43,VERBATIM,ם,ם
2379417,184874,44,VERBATIM,מ,מ
2379418,184874,45,VERBATIM,ג,ג
2379419,184874,46,VERBATIM,ו,ו
2379420,184874,47,VERBATIM,ר,ר
2379421,184874,48,VERBATIM,י,י
2379422,184874,49,VERBATIM,ם,ם
2379423,184874,50,VERBATIM,-,-
2379424,184874,51,VERBATIM,י,י
2379425,184874,52,VERBATIM,צ,צ
2379426,184874,53,VERBATIM,ח,ח
2379427,184874,54,VERBATIM,ק,ק
2379428,184874,55,VERBATIM,ב,ב
2379429,184874,56,VERBATIM,ב,ב
2379430,184874,57,VERBATIM,ל,ל
2379431,184874,58,VERBATIM,א,א
2379432,184874,59,VERBATIM,ר,ר
2379433,184874,60,VERBATIM,ז,ז
2379435,184874,62,VERBATIM,ל,ל
2379476,184878,6,VERBATIM,spp,s p p
2379563,184886,4,VERBATIM,pp,p p
2380235,184937,3,VERBATIM,&,and
2380302,184942,10,VERBATIM,sp,s p
2380328,184944,15,VERBATIM,&,and
2380404,184950,3,VERBATIM,-,-
2380596,184967,5,VERBATIM,.5-kilometer,dot f i v e d a s h k i l o m e t e r
2380711,184973,5,VERBATIM,&,and
2380888,184987,5,VERBATIM,π,pi
2380889,184987,6,VERBATIM,ο,omicron
2380890,184987,7,VERBATIM,ρ,rho
2380891,184987,8,VERBATIM,ν,nu
2380892,184987,9,VERBATIM,α,alpha
2380893,184987,10,VERBATIM,ι,iota
2381075,185002,2,VERBATIM,-,-
2381431,185026,29,VERBATIM,pp,p p
2381445,185027,12,VERBATIM,HdbG,h d b g
2381468,185029,11,VERBATIM,Chr,c h r
2381794,185055,1,VERBATIM,&,and
2382214,185092,1,VERBATIM,&,and
2382512,185112,1,VERBATIM,&,and
2383277,185173,8,VERBATIM,pg,p g
2383879,185217,3,VERBATIM,&,and
2384009,185229,4,VERBATIM,-,-
2384053,185233,5,VERBATIM,&,and
2384550,185275,9,VERBATIM,-,-
2384553,185275,12,VERBATIM,-,-
2384674,185283,4,VERBATIM,-,-
2384677,185283,7,VERBATIM,-,-
2384678,185283,8,VERBATIM,デ,デ
2384679,185283,9,VERBATIM,ィ,ィ
2384680,185283,10,VERBATIM,ス,ス
2384681,185283,11,VERBATIM,コ,コ
2384682,185283,12,VERBATIM,グ,グ
2384683,185283,13,VERBATIM,ラ,ラ
2384684,185283,14,VERBATIM,フ,フ
2384685,185283,15,VERBATIM,ィ,ィ
2384716,185286,12,VERBATIM,&,and
2384750,185289,1,VERBATIM,&,and
2385097,185314,1,VERBATIM,γ,gamma
2385098,185314,2,VERBATIM,δ,delta
2385187,185319,3,VERBATIM,pp,p p
2385247,185323,2,VERBATIM,&,and
2385332,185329,1,VERBATIM,&,and
2385336,185329,5,VERBATIM,pp,p p
2385611,185350,3,VERBATIM,-,-
2386063,185383,3,VERBATIM,pp,p p
2386196,185394,3,VERBATIM,-,-
2386528,185418,8,VERBATIM,&,and
2386820,185443,1,VERBATIM,&,and
2386836,185444,5,VERBATIM,κ,kappa
2386837,185444,6,VERBATIM,ρ,rho
2386838,185444,7,VERBATIM,α,alpha
2386839,185444,8,VERBATIM,ν,nu
2386840,185444,9,VERBATIM,ι,iota
2386841,185444,10,VERBATIM,ο,omicron
2386842,185444,11,VERBATIM,ν,nu
2386843,185444,12,VERBATIM,-,-
2386851,185444,20,VERBATIM,-,-
2386852,185444,21,VERBATIM,σ,sigma
2386853,185444,22,VERBATIM,χ,chi
2386854,185444,23,VERBATIM,ι,iota
2386855,185444,24,VERBATIM,σ,sigma
2386856,185444,25,VERBATIM,ι,iota
2386857,185444,26,VERBATIM,ς,sigma
2386859,185444,28,VERBATIM,-,-
2387039,185457,7,VERBATIM,&,and
2387042,185457,10,VERBATIM,-,-
2387047,185457,15,VERBATIM,&,and
2387349,185482,9,VERBATIM,С,С
2387350,185482,10,VERBATIM,т,т
2387351,185482,11,VERBATIM,о,о
2387352,185482,12,VERBATIM,л,л
2387353,185482,13,VERBATIM,п,п
2387354,185482,14,VERBATIM,о,о
2387355,185482,15,VERBATIM,т,т
2387356,185482,16,VERBATIM,в,в
2387357,185482,17,VERBATIM,о,о
2387358,185482,18,VERBATIM,р,р
2387359,185482,19,VERBATIM,е,е
2387360,185482,20,VERBATIM,н,н
2387361,185482,21,VERBATIM,и,и
2388372,185558,2,VERBATIM,€,euro
2388551,185575,7,VERBATIM,ス,ス
2388552,185575,8,VERBATIM,ケ,ケ
2388553,185575,9,VERBATIM,ジ,ジ
2388554,185575,10,VERBATIM,ュ,ュ
2388555,185575,11,VERBATIM,ー,ー
2388556,185575,12,VERBATIM,ル,ル
2388557,185575,13,VERBATIM,ど,ど
2388558,185575,14,VERBATIM,け,け
2388559,185575,15,VERBATIM,い,い
2388915,185602,2,VERBATIM,&,and
2388991,185609,3,VERBATIM,pp,p p
2389346,185637,5,VERBATIM,-,-
2389748,185666,4,VERBATIM,&,and
2389982,185683,3,VERBATIM,Snl,s n l
2390061,185690,9,VERBATIM,-,-
2390454,185724,7,VERBATIM,pp,p p
2390675,185740,31,VERBATIM,-,-
2390855,185753,9,VERBATIM,-,-
2390943,185759,17,VERBATIM,-,-
2391555,185809,6,VERBATIM,&,and
2393041,185923,2,VERBATIM,&,and
2393559,185964,4,VERBATIM,&,and
2393592,185965,11,VERBATIM,β,beta
2393593,185965,12,VERBATIM,-,-
2393625,185968,1,VERBATIM,&,and
2393970,185993,8,VERBATIM,-,-
2394352,186025,4,VERBATIM,Β,beta
2394353,186025,5,VERBATIM,α,alpha
2394354,186025,6,VERBATIM,λ,lambda
2394355,186025,7,VERBATIM,α,alpha
2394356,186025,8,VERBATIM,ξ,xi
2394357,186025,9,VERBATIM,α,alpha
2394570,186041,13,VERBATIM,pg,p g
2395002,186071,6,VERBATIM,-,-
2395200,186086,3,VERBATIM,pp,p p
2395597,186116,3,VERBATIM,&,and
2395800,186133,2,VERBATIM,-,-
2396986,186221,9,VERBATIM,&,and
2397165,186236,2,VERBATIM,リ,リ
2397166,186236,3,VERBATIM,リ,リ
2397167,186236,4,VERBATIM,ア,ア
2397446,186257,8,VERBATIM,-,-
2397513,186263,8,VERBATIM,-,-
2397946,186298,7,VERBATIM,-,-
2398044,186307,12,VERBATIM,pp,p p
2398733,186355,9,VERBATIM,pp,p p
2399586,186421,4,VERBATIM,&,and
2399957,186447,4,VERBATIM,-,-
2400218,186472,3,VERBATIM,&,and
2400259,186477,2,VERBATIM,ˈ,ˈ
2400261,186477,4,VERBATIM,ʌ,ʌ
2400262,186477,5,VERBATIM,nb,n b
2400263,186477,6,VERBATIM,ɛ,ɛ
2400468,186493,5,VERBATIM,pg,p g
2401040,186535,7,VERBATIM,&,and
2401207,186548,6,VERBATIM,홍,홍
2401208,186548,7,VERBATIM,은,은
2401209,186548,8,VERBATIM,아,아
2401288,186556,4,VERBATIM,-,-
2401366,186562,5,VERBATIM,pg,p g
2402024,186616,4,VERBATIM,-,-
2402551,186655,12,VERBATIM,&,and
2402594,186658,9,VERBATIM,-,-
2402935,186683,17,VERBATIM,#,number
2402938,186683,20,VERBATIM,#,number
2402951,186684,10,VERBATIM,th,t h
2403043,186691,4,VERBATIM,-,-
2403418,186720,4,VERBATIM,pp,p p
2403794,186748,2,VERBATIM,-,-
2404387,186792,8,VERBATIM,#,hash
2404743,186816,12,VERBATIM,&,and
2404748,186816,17,VERBATIM,pg,p g
2404810,186821,2,VERBATIM,-,-
2404956,186834,16,VERBATIM,-,-
2404966,186835,5,VERBATIM,#,number
2405241,186859,3,VERBATIM,-,-
2405299,186862,3,VERBATIM,-,-
2405465,186877,3,VERBATIM,-,-
2405674,186894,16,VERBATIM,-,-
2405871,186908,7,VERBATIM,-,-
2406304,186946,1,VERBATIM,&,and
2406562,186966,1,VERBATIM,&,and
2407417,187031,2,VERBATIM,&,and
2407543,187041,4,VERBATIM,-,-
2407594,187045,6,VERBATIM,-,-
2407618,187045,30,VERBATIM,cf,c f
2407630,187047,3,VERBATIM,&,and
2407650,187049,1,VERBATIM,&,and
2407812,187064,2,VERBATIM,&,and
2408087,187083,17,VERBATIM,-,-
2408171,187091,0,VERBATIM,-,-
2408344,187103,11,VERBATIM,&,and
2408721,187136,9,VERBATIM,pp,p p
2408782,187140,4,VERBATIM,&,and
2409018,187158,1,VERBATIM,В,В
2409019,187158,2,VERBATIM,с,с
2409020,187158,3,VERBATIM,е,е
2409021,187158,4,VERBATIM,с,с
2409022,187158,5,VERBATIM,о,о
2409023,187158,6,VERBATIM,ю,ю
2409024,187158,7,VERBATIM,з,з
2409025,187158,8,VERBATIM,н,н
2409026,187158,9,VERBATIM,а,а
2409027,187158,10,VERBATIM,я,я
2409028,187158,11,VERBATIM,п,п
2409029,187158,12,VERBATIM,е,е
2409030,187158,13,VERBATIM,р,р
2409031,187158,14,VERBATIM,е,е
2409032,187158,15,VERBATIM,п,п
2409033,187158,16,VERBATIM,и,и
2409034,187158,17,VERBATIM,с,с
2409035,187158,18,VERBATIM,ь,ь
2409036,187158,19,VERBATIM,н,н
2409037,187158,20,VERBATIM,а,а
2409038,187158,21,VERBATIM,с,с
2409039,187158,22,VERBATIM,е,е
2409040,187158,23,VERBATIM,л,л
2409041,187158,24,VERBATIM,е,е
2409042,187158,25,VERBATIM,н,н
2409043,187158,26,VERBATIM,и,и
2409044,187158,27,VERBATIM,я,я
2409046,187158,29,VERBATIM,г,г
2409101,187163,5,VERBATIM,-,-
2409387,187185,2,VERBATIM,pp,p p
2409422,187188,6,VERBATIM,http,h t t p
2409426,187188,10,VERBATIM,п,п
2409427,187188,11,VERBATIM,р,р
2409428,187188,12,VERBATIM,е,е
2409429,187188,13,VERBATIM,з,з
2409430,187188,14,VERBATIM,и,и
2409431,187188,15,VERBATIM,д,д
2409432,187188,16,VERBATIM,е,е
2409433,187188,17,VERBATIM,н,н
2409434,187188,18,VERBATIM,т,т
2409470,187192,8,VERBATIM,ccTLD,c c t l d
2409537,187196,9,VERBATIM,-,-
2409925,187226,9,VERBATIM,Pt,p t
2409961,187229,5,VERBATIM,-,-
2410480,187267,3,VERBATIM,Mg,m g
2411152,187315,1,VERBATIM,&,and
2411431,187340,17,VERBATIM,&,and
2411449,187342,0,VERBATIM,Dz,d z
2411486,187345,5,VERBATIM,-,-
2412635,187431,5,VERBATIM,Б,Б
2412636,187431,6,VERBATIM,о,о
2412637,187431,7,VERBATIM,р,р
2412638,187431,8,VERBATIM,ч,ч
2412639,187431,9,VERBATIM,е,е
2412640,187431,10,VERBATIM,М,М
2412641,187431,11,VERBATIM,а,а
2412642,187431,12,VERBATIM,н,н
2412643,187431,13,VERBATIM,е,е
2412644,187431,14,VERBATIM,в,в
2412645,187431,15,VERBATIM,с,с
2412646,187431,16,VERBATIM,к,к
2412647,187431,17,VERBATIM,и,и
2412800,187442,15,VERBATIM,Pfc,p f c
2412926,187452,7,VERBATIM,К,К
2412927,187452,8,VERBATIM,К,К
2412928,187452,9,VERBATIM,Н,Н
2412929,187452,10,VERBATIM,о,о
2412930,187452,11,VERBATIM,в,в
2412931,187452,12,VERBATIM,и,и
2412932,187452,13,VERBATIM,С,С
2412933,187452,14,VERBATIM,а,а
2412934,187452,15,VERBATIM,д,д
2413232,187478,5,VERBATIM,日,日
2413233,187478,6,VERBATIM,本,本
2413234,187478,7,VERBATIM,写,写
2413235,187478,8,VERBATIM,真,真
2413236,187478,9,VERBATIM,家,家
2413237,187478,10,VERBATIM,事,事
2413238,187478,11,VERBATIM,典,典
2413571,187505,7,VERBATIM,-,-
2413915,187535,1,VERBATIM,П,П
2413916,187535,2,VERBATIM,о,о
2413917,187535,3,VERBATIM,д,д
2413918,187535,4,VERBATIM,р,р
2413919,187535,5,VERBATIM,у,у
2413920,187535,6,VERBATIM,г,г
2413921,187535,7,VERBATIM,а,а
2413922,187535,8,VERBATIM,н,н
2413923,187535,9,VERBATIM,о,о
2413924,187535,10,VERBATIM,ч,ч
2413925,187535,11,VERBATIM,ь,ь
2413931,187535,17,VERBATIM,К,К
2413932,187535,18,VERBATIM,р,р
2413933,187535,19,VERBATIM,а,а
2413934,187535,20,VERBATIM,с,с
2413935,187535,21,VERBATIM,н,н
2413936,187535,22,VERBATIM,а,а
2413937,187535,23,VERBATIM,я,я
2413938,187535,24,VERBATIM,п,п
2413939,187535,25,VERBATIM,о,о
2413940,187535,26,VERBATIM,м,м
2413941,187535,27,VERBATIM,а,а
2413942,187535,28,VERBATIM,д,д
2413943,187535,29,VERBATIM,а,а
2413949,187535,35,VERBATIM,О,О
2413950,187535,36,VERBATIM,с,с
2413951,187535,37,VERBATIM,е,е
2413952,187535,38,VERBATIM,н,н
2413953,187535,39,VERBATIM,ь,ь
2413959,187535,45,VERBATIM,Т,Т
2413960,187535,46,VERBATIM,р,р
2413961,187535,47,VERBATIM,и,и
2413962,187535,48,VERBATIM,с,с
2413963,187535,49,VERBATIM,е,е
2413964,187535,50,VERBATIM,с,с
2413965,187535,51,VERBATIM,т,т
2413966,187535,52,VERBATIM,р,р
2413967,187535,53,VERBATIM,ы,ы
2413970,187535,56,VERBATIM,с,с
2413971,187535,57,VERBATIM,В,В
2413972,187535,58,VERBATIM,а,а
2413973,187535,59,VERBATIM,с,с
2413974,187535,60,VERBATIM,е,е
2413975,187535,61,VERBATIM,й,й
2413976,187535,62,VERBATIM,Б,Б
2413977,187535,63,VERBATIM,о,о
2413978,187535,64,VERBATIM,г,г
2413979,187535,65,VERBATIM,а,а
2413980,187535,66,VERBATIM,т,т
2413981,187535,67,VERBATIM,ы,ы
2413982,187535,68,VERBATIM,р,р
2413983,187535,69,VERBATIM,е,е
2413984,187535,70,VERBATIM,в,в
2413985,187535,71,VERBATIM,ы,ы
2413986,187535,72,VERBATIM,м,м
2413992,187535,78,VERBATIM,П,П
2413993,187535,79,VERBATIM,а,а
2413994,187535,80,VERBATIM,р,р
2413995,187535,81,VERBATIM,о,о
2413996,187535,82,VERBATIM,в,в
2413997,187535,83,VERBATIM,о,о
2413998,187535,84,VERBATIM,з,з
2413999,187535,85,VERBATIM,и,и
2414000,187535,86,VERBATIM,к,к
2414001,187535,87,VERBATIM,-,-
2414002,187535,88,VERBATIM,о,о
2414003,187535,89,VERBATIM,б,б
2414004,187535,90,VERBATIM,л,л
2414005,187535,91,VERBATIM,а,а
2414006,187535,92,VERBATIM,ч,ч
2414007,187535,93,VERBATIM,к,к
2414008,187535,94,VERBATIM,о,о
2414014,187535,100,VERBATIM,Р,Р
2414015,187535,101,VERBATIM,а,а
2414016,187535,102,VERBATIM,с,с
2414017,187535,103,VERBATIM,с,с
2414018,187535,104,VERBATIM,т,т
2414019,187535,105,VERBATIM,а,а
2414020,187535,106,VERBATIM,в,в
2414021,187535,107,VERBATIM,а,а
2414022,187535,108,VERBATIM,н,н
2414023,187535,109,VERBATIM,и,и
2414024,187535,110,VERBATIM,е,е
2414030,187535,116,VERBATIM,М,М
2414031,187535,117,VERBATIM,о,о
2414032,187535,118,VERBATIM,с,с
2414033,187535,119,VERBATIM,к,к
2414034,187535,120,VERBATIM,в,в
2414035,187535,121,VERBATIM,и,и
2414036,187535,122,VERBATIM,ч,ч
2414037,187535,123,VERBATIM,и,и
2414040,187535,126,VERBATIM,с,с
2414041,187535,127,VERBATIM,Л,Л
2414785,187593,13,VERBATIM,-,-
2415380,187636,5,VERBATIM,&,and
2415861,187676,5,VERBATIM,&,and
2416009,187688,2,VERBATIM,&,and
2416318,187711,13,VERBATIM,GfK,g f k
2416346,187713,4,VERBATIM,-,-
2416448,187721,8,VERBATIM,pp,p p
2416526,187727,11,VERBATIM,-,-
2416555,187729,9,VERBATIM,&,and
2416797,187745,8,VERBATIM,&,and
2416965,187758,4,VERBATIM,pp,p p
2417094,187771,5,VERBATIM,Н,Н
2417095,187771,6,VERBATIM,и,и
2417096,187771,7,VERBATIM,ш,ш
2417097,187771,8,VERBATIM,л,л
2417098,187771,9,VERBATIM,и,и
2417099,187771,10,VERBATIM,ј,ј
2417100,187771,11,VERBATIM,а,а
2417101,187771,12,VERBATIM,Н,Н
2417102,187771,13,VERBATIM,и,и
2417103,187771,14,VERBATIM,к,к
2417104,187771,15,VERBATIM,о,о
2417105,187771,16,VERBATIM,л,л
2417106,187771,17,VERBATIM,а,а
2417107,187771,18,VERBATIM,-,-
2417108,187771,19,VERBATIM,К,К
2417109,187771,20,VERBATIM,о,о
2417110,187771,21,VERBATIM,л,л
2417111,187771,22,VERBATIM,е,е
2417112,187771,23,VERBATIM,Р,Р
2417113,187771,24,VERBATIM,а,а
2417114,187771,25,VERBATIM,ш,ш
2417115,187771,26,VERBATIM,и,и
2417116,187771,27,VERBATIM,ћ,ћ
2417232,187780,5,VERBATIM,-,-
2417505,187798,13,VERBATIM,-,-
2417558,187802,3,VERBATIM,-,-
2417638,187808,3,VERBATIM,-,-
2417829,187824,1,VERBATIM,О,О
2417830,187824,2,VERBATIM,в,в
2417831,187824,3,VERBATIM,н,н
2417832,187824,4,VERBATIM,е,е
2417833,187824,5,VERBATIM,с,с
2417834,187824,6,VERBATIM,е,е
2417835,187824,7,VERBATIM,н,н
2417836,187824,8,VERBATIM,и,и
2417837,187824,9,VERBATIM,и,и
2417838,187824,10,VERBATIM,и,и
2417839,187824,11,VERBATIM,з,з
2417840,187824,12,VERBATIM,м,м
2417841,187824,13,VERBATIM,е,е
2417842,187824,14,VERBATIM,н,н
2417843,187824,15,VERBATIM,е,е
2417844,187824,16,VERBATIM,н,н
2417845,187824,17,VERBATIM,и,и
2417846,187824,18,VERBATIM,й,й
2417847,187824,19,VERBATIM,в,в
2417848,187824,20,VERBATIM,н,н
2417849,187824,21,VERBATIM,е,е
2417850,187824,22,VERBATIM,к,к
2417851,187824,23,VERBATIM,о,о
2417852,187824,24,VERBATIM,т,т
2417853,187824,25,VERBATIM,о,о
2417854,187824,26,VERBATIM,р,р
2417855,187824,27,VERBATIM,ы,ы
2417856,187824,28,VERBATIM,е,е
2417857,187824,29,VERBATIM,о,о
2417858,187824,30,VERBATIM,б,б
2417859,187824,31,VERBATIM,л,л
2417860,187824,32,VERBATIM,а,а
2417861,187824,33,VERBATIM,с,с
2417862,187824,34,VERBATIM,т,т
2417863,187824,35,VERBATIM,н,н
2417864,187824,36,VERBATIM,ы,ы
2417865,187824,37,VERBATIM,е,е
2417866,187824,38,VERBATIM,З,З
2417867,187824,39,VERBATIM,а,а
2417868,187824,40,VERBATIM,к,к
2417869,187824,41,VERBATIM,о,о
2417870,187824,42,VERBATIM,н,н
2417871,187824,43,VERBATIM,ы,ы
2417873,187824,45,VERBATIM,у,у
2417874,187824,46,VERBATIM,с,с
2417875,187824,47,VERBATIM,т,т
2417876,187824,48,VERBATIM,а,а
2417877,187824,49,VERBATIM,н,н
2417878,187824,50,VERBATIM,а,а
2417879,187824,51,VERBATIM,в,в
2417880,187824,52,VERBATIM,л,л
2417881,187824,53,VERBATIM,и,и
2417882,187824,54,VERBATIM,в,в
2417883,187824,55,VERBATIM,а,а
2417884,187824,56,VERBATIM,ю,ю
2417885,187824,57,VERBATIM,щ,щ
2417886,187824,58,VERBATIM,и,и
2417887,187824,59,VERBATIM,е,е
2417888,187824,60,VERBATIM,г,г
2417889,187824,61,VERBATIM,р,р
2417890,187824,62,VERBATIM,а,а
2417891,187824,63,VERBATIM,н,н
2417892,187824,64,VERBATIM,и,и
2417893,187824,65,VERBATIM,ц,ц
2417894,187824,66,VERBATIM,ы,ы
2417895,187824,67,VERBATIM,м,м
2417896,187824,68,VERBATIM,у,у
2417897,187824,69,VERBATIM,н,н
2417898,187824,70,VERBATIM,и,и
2417899,187824,71,VERBATIM,ц,ц
2417900,187824,72,VERBATIM,и,и
2417901,187824,73,VERBATIM,п,п
2417902,187824,74,VERBATIM,а,а
2417903,187824,75,VERBATIM,л,л
2417904,187824,76,VERBATIM,ь,ь
2417905,187824,77,VERBATIM,н,н
2417906,187824,78,VERBATIM,ы,ы
2417907,187824,79,VERBATIM,х,х
2417908,187824,80,VERBATIM,о,о
2417909,187824,81,VERBATIM,б,б
2417910,187824,82,VERBATIM,р,р
2417911,187824,83,VERBATIM,а,а
2417912,187824,84,VERBATIM,з,з
2417913,187824,85,VERBATIM,о,о
2417914,187824,86,VERBATIM,в,в
2417915,187824,87,VERBATIM,а,а
2417916,187824,88,VERBATIM,н,н
2417917,187824,89,VERBATIM,и,и
2417918,187824,90,VERBATIM,й,й
2418092,187836,7,VERBATIM,pp,p p
2418167,187841,4,VERBATIM,-,-
2418388,187858,8,VERBATIM,&,and
2418614,187877,4,VERBATIM,pp,p p
2418677,187883,15,VERBATIM,Lt,l t
2419081,187912,6,VERBATIM,-,-
2419159,187918,12,VERBATIM,VfL,v f l
2419541,187947,9,VERBATIM,-,-
2419572,187950,6,VERBATIM,-,-
2419732,187962,2,VERBATIM,-,-
2419898,187976,10,VERBATIM,pp,p p
2420022,187984,1,VERBATIM,&,and
2420098,187989,16,VERBATIM,pp,p p
2420359,188009,5,VERBATIM,-,-
2420366,188009,12,VERBATIM,-,-
2420594,188024,7,VERBATIM,-,-
2420595,188024,8,VERBATIM,mpl,m p l
2420655,188028,1,VERBATIM,ゆ,ゆ
2420656,188028,2,VERBATIM,ん,ん
2420913,188052,1,VERBATIM,&,and
2421019,188061,1,VERBATIM,&,and
2421084,188066,2,VERBATIM,&,and
2421189,188073,10,VERBATIM,pp,p p
2421480,188094,8,VERBATIM,ps,p s
2421677,188107,20,VERBATIM,-,-
2421817,188119,2,VERBATIM,小,小
2421818,188119,3,VERBATIM,生,生
2421892,188125,10,VERBATIM,-,-
2421918,188127,8,VERBATIM,&,and
2422280,188156,8,VERBATIM,-,-
2422915,188206,7,VERBATIM,-,-
2423029,188213,2,VERBATIM,&,and
2423342,188234,7,VERBATIM,pp,p p
2423430,188241,5,VERBATIM,#,number
2423441,188241,16,VERBATIM,#,number
2423528,188246,16,VERBATIM,florida,florida
2425049,188360,5,VERBATIM,pdf,p d f
2425332,188384,2,VERBATIM,&,and
2425707,188414,11,VERBATIM,-,-
2426106,188445,6,VERBATIM,&,and
2426464,188472,2,VERBATIM,&,and
2426924,188512,7,VERBATIM,&,and
2426957,188514,13,VERBATIM,mM,m m
2427590,188565,12,VERBATIM,-,-
2427640,188569,6,VERBATIM,&,and
2428101,188609,2,VERBATIM,-,-
2428680,188652,1,VERBATIM,&,and
2428721,188655,11,VERBATIM,&,and
2428775,188660,4,VERBATIM,&,and
2428836,188664,6,VERBATIM,С,С
2428837,188664,7,VERBATIM,е,е
2428838,188664,8,VERBATIM,р,р
2428839,188664,9,VERBATIM,г,г
2428840,188664,10,VERBATIM,і,і
2428841,188664,11,VERBATIM,й,й
2428842,188664,12,VERBATIM,О,О
2428843,188664,13,VERBATIM,л,л
2428844,188664,14,VERBATIM,е,е
2428845,188664,15,VERBATIM,к,к
2428846,188664,16,VERBATIM,с,с
2428847,188664,17,VERBATIM,а,а
2428848,188664,18,VERBATIM,н,н
2428849,188664,19,VERBATIM,д,д
2428850,188664,20,VERBATIM,р,р
2428851,188664,21,VERBATIM,о,о
2428852,188664,22,VERBATIM,в,в
2428853,188664,23,VERBATIM,и,и
2428854,188664,24,VERBATIM,ч,ч
2428855,188664,25,VERBATIM,Б,Б
2428856,188664,26,VERBATIM,о,о
2428857,188664,27,VERBATIM,й,й
2428858,188664,28,VERBATIM,к,к
2428859,188664,29,VERBATIM,о,о
2429319,188700,14,VERBATIM,²,squared
2429380,188704,17,VERBATIM,-,-
2429504,188714,1,VERBATIM,-,-
2429991,188755,26,VERBATIM,-,-
2430663,188807,1,VERBATIM,В,В
2430664,188807,2,VERBATIM,с,с
2430665,188807,3,VERBATIM,е,е
2430666,188807,4,VERBATIM,с,с
2430667,188807,5,VERBATIM,о,о
2430668,188807,6,VERBATIM,ю,ю
2430669,188807,7,VERBATIM,з,з
2430670,188807,8,VERBATIM,н,н
2430671,188807,9,VERBATIM,а,а
2430672,188807,10,VERBATIM,я,я
2430673,188807,11,VERBATIM,п,п
2430674,188807,12,VERBATIM,е,е
2430675,188807,13,VERBATIM,р,р
2430676,188807,14,VERBATIM,е,е
2430677,188807,15,VERBATIM,п,п
2430678,188807,16,VERBATIM,и,и
2430679,188807,17,VERBATIM,с,с
2430680,188807,18,VERBATIM,ь,ь
2430681,188807,19,VERBATIM,н,н
2430682,188807,20,VERBATIM,а,а
2430683,188807,21,VERBATIM,с,с
2430684,188807,22,VERBATIM,е,е
2430685,188807,23,VERBATIM,л,л
2430686,188807,24,VERBATIM,е,е
2430687,188807,25,VERBATIM,н,н
2430688,188807,26,VERBATIM,и,и
2430689,188807,27,VERBATIM,я,я
2430691,188807,29,VERBATIM,г,г
2430692,188807,30,VERBATIM,о,о
2430693,188807,31,VERBATIM,д,д
2430694,188807,32,VERBATIM,а,а
2430832,188817,22,VERBATIM,-,-
2430864,188819,3,VERBATIM,-,-
2430927,188824,4,VERBATIM,#,number
2431009,188830,6,VERBATIM,&,and
2431045,188833,4,VERBATIM,-,-
2431830,188897,2,VERBATIM,-,-
2431994,188910,2,VERBATIM,-,-
2432151,188923,2,VERBATIM,-,-
2432378,188939,15,VERBATIM,-,-
2432431,188943,3,VERBATIM,Drs,d r s
2432963,188990,3,VERBATIM,-,-
2432980,188992,7,VERBATIM,CVn,c v n
2433340,189025,8,VERBATIM,mtHsp,m t h s p
2433710,189051,12,VERBATIM,&,and
2433842,189060,13,VERBATIM,pp,p p
2434185,189085,13,VERBATIM,-,-
2434187,189085,15,VERBATIM,-,-
2434189,189085,17,VERBATIM,-,-
2434191,189085,19,VERBATIM,-,-
2434758,189131,5,VERBATIM,&,and
2434929,189143,6,VERBATIM,&,and
2435694,189194,4,VERBATIM,β,beta
2436229,189232,16,VERBATIM,&,and
2436331,189239,18,VERBATIM,GHz,g h z
2437686,189345,6,VERBATIM,-,-
2437693,189345,13,VERBATIM,-,-
2438539,189410,15,VERBATIM,&,and
2438793,189428,14,VERBATIM,-,-
2439283,189464,3,VERBATIM,pp,p p
2439583,189488,1,VERBATIM,#,number
2440301,189542,6,VERBATIM,-,-
2440607,189565,3,VERBATIM,pg,p g
2440771,189575,10,VERBATIM,-,-
2441193,189606,6,VERBATIM,-,-
2441527,189634,1,VERBATIM,&,and
2441632,189643,18,VERBATIM,&,and
